job_id,job_name,riasec_source,awareness_score,awareness_label,riasec_現実的,riasec_現実的_z,riasec_研究的,riasec_研究的_z,riasec_芸術的,riasec_芸術的_z,riasec_社会的,riasec_社会的_z,riasec_企業的,riasec_企業的_z,riasec_慣習的,riasec_慣習的_z,workctx_外で働く_z,workctx_座って集中_z,workctx_立ち仕事_z,workctx_歩き回る仕事_z,workctx_人と関わる_z,workctx_チームで動く_z,workctx_お客さんと話す_z,workctx_みんなをまとめる_z,workctx_スピード勝負_z,workctx_決まった予定で動く_z,workctx_毎日ちがう_z,workctx_結果に責任を持つ_z,workctx_人の安全を守る_z,workctx_正確さが大事_z,workctx_コツコツ続ける_z,workctx_自分で決められる_z,workctx_特別な装備を使う_z,workctx_手先を使う_z,workctx_機械と働く_z,subject_数学_z,subject_理科_z,subject_社会_z,subject_国語_z,subject_英語_z,subject_美術・音楽_z,subject_技術・家庭_z,description
274,木材製造,observed,0,知らない,3.523,0.49361324221604813,2.864,-0.6480151781894274,2.864,0.21810902051631587,2.864,-1.243710458757291,2.932,-0.4459338856393663,3.409,0.7132772415986006,0.16603879613942418,-0.556476822273183,0.6314612838383884,0.3539181869966497,-1.958619356342529,-0.7542341571898524,-1.0453560188450348,-1.1918636768565025,-0.12321537202912981,-0.47829622657221066,0.3161490379522737,-0.46841615277327575,-0.42911784140765247,-0.8584712123640187,-0.673286068687831,-0.14501869200701117,0.5843341907607896,1.3444542808647548,-0.5978805882801169,0.568438771894729,0.22542055624105042,0.005914540988272328,-0.7192370659615137,-0.7243670420839544,0.09863650330887398,0.6857739942121742,製材工場、製材所において、国内で生産された原木や海外から輸入された原木を、用途に応じて、製材機械により板や角材等の材木にする。
280,靴製造,observed,1,名前は聞いたことがある,3.667,0.8745629049250194,3.429,0.6320803787257518,3.381,1.2459548432161158,2.762,-1.451345366221265,3.238,0.4029848987833826,3.048,-0.4731907104561528,-0.34213260905481513,0.016719605157070667,0.12473571524684,-0.5762726809034516,-1.2377074135660486,-1.469670925984813,-0.6793114255421101,-1.146017629007175,0.17151398738654847,-0.1272495017650319,0.08345056710075077,0.06612835093990327,-0.793214724473199,-0.3446696175311488,0.5176481672981145,0.1878612232874039,-0.10584925759236184,1.3621012098441967,-0.9190842118817542,-0.49608358261334534,-0.35964648656318005,-0.5214952012242386,-0.9953944242063842,-0.5035434468313963,-0.03435387803600161,0.11113567525893486,皮革靴のデザイン、設計、パーツの型づくり、皮革の裁断、縫製、釣り込み・底付け、仕上げの作業を行う。
283,医薬品製造,observed,1,名前は聞いたことがある,3.292,-0.1174935083795954,2.958,-0.43504352801238805,2.833,0.1564780330817056,3.0,-0.9668639154719912,2.917,-0.48754755154244256,3.125,-0.2201213688821472,-0.6588895461357367,0.4585002662984365,-0.5024094276297727,-0.4255078001734659,0.157390697918065,0.6610864071653952,-0.48464225546737305,0.6658181819982562,0.34709743554908035,0.4968335645588413,-0.7160775122352516,1.1329713730565423,0.4828581609374782,1.2218543560481774,0.4289329759041278,-0.1106739388417146,0.4838540228621205,-0.059155301038517245,0.9200197214833721,0.8634635387155382,1.961690939731939,-0.15526393051107368,0.5290941597698248,1.4244164040274758,-0.42188498926676815,0.563265817351627,製薬工場において製造ラインを運転し、医薬品を製造する。
285,タイヤ製造,observed,1,名前は聞いたことがある,3.077,-0.6862725186742409,2.462,-1.5588088310742092,2.385,-0.7341891401668649,2.692,-1.5938399105592864,2.615,-1.3253693583910366,2.885,-1.008908927034893,-0.6724926047833837,0.2590465500869337,-0.014950990923834064,0.13488241687950053,0.44219541605198115,0.31892099600258816,-0.9205680893099467,0.27520985432198386,0.6522781906887186,-0.43371886469193394,-0.45354590409507184,0.3917962208491931,-0.34242810734442736,0.05495384511663843,0.28913934098026955,0.04255649835730154,1.195451277488759,0.4050946767283292,0.8006343038615251,0.6064574274128745,0.6022463183151483,-0.4956631908235013,-0.058208819302977007,0.40239950805089303,-0.5992054977266024,0.6627596781209724,ゴム、繊維・スチールワイヤなど様々な部材を組み合わせて大小各種のタイヤを製造する。
286,化粧品製造,observed,1,名前は聞いたことがある,3.472,0.3586935700066201,3.0,-0.3398859821886052,2.333,-0.8375701513475016,2.639,-1.7017286369866464,2.556,-1.4890497776098024,3.306,0.37475591455804824,-0.6705493106908627,0.05120459347401267,0.11124872292691262,-0.16522503438490568,-0.140764241378381,0.3431145099231903,-0.3548628087508819,0.1486747622578395,0.01056249323756114,0.636137820434706,-0.38194637460229547,-0.41900447595945195,-0.4568585563078846,-0.11174622787358143,0.5230248455644173,-0.6311290445004435,0.5480954416825812,0.4974016898515619,0.11843191745096769,0.09852818969045055,1.093274269521485,0.21914317599219374,-0.37310318255052183,-0.10294679646938407,0.12294657301707707,0.4673761921424446,化粧水、ファンデーション、口紅など各種の化粧品を製造する。
288,化学製品製造オペレーター,observed,0,知らない,3.41,0.1946735763402576,2.692,-1.0377079848963486,2.41,-0.6844867309454038,2.846,-1.2803519130156389,2.615,-1.3253693583910366,3.103,-0.29242689504614816,0.27972150055190215,-0.5424964216041522,0.8761538587856381,1.0167147381303607,-0.39219340660598134,0.1547507229699278,-1.6443380806134564,-0.265773510300083,-0.41376417315522446,0.42996752173842623,-0.5132121786723852,-0.20338988622640472,0.2817379779107959,-0.11631335316098422,1.109082776591361,-0.2876815128474756,1.7060881963180596,1.0634608732690323,0.3884703620718137,0.6292686207237619,1.020016762776809,-0.6296324654451486,-0.5705369499835065,-0.3619898601310386,-0.6635556822483163,0.5328506769972909,化学工場で各種装置を運転・制御して合成樹脂、化学肥料、化学繊維、洗剤、塗料などの化学製品を製造する。
292,陶磁器技術者,observed,0,知らない,3.333,-0.009028673858289872,3.467,0.7181753011377469,3.667,1.8145504047096226,2.7,-1.5775548197777982,2.9,-0.534709706232595,2.8,-1.28827118721399,0.29915444147711207,-0.05131834476554515,-0.5043361408183336,0.0,-1.504711836816597,-2.2870660748737413,-0.4912976117092444,-1.329401820404486,-0.07931950998849707,-2.4285558088343144,2.631200491552042,-0.03943295861690034,-7.699595100449963e-16,-0.5730258819013133,0.17622909738792308,1.8258417588630977,-3.6575539645673327e-16,6.028315959046431e-16,0.0,0.4163641498221468,0.7469979224550917,1.205640611917071,-0.32936785432169624,-0.2105275223616559,2.987244786283592,0.6196360926190665,陶磁器製品の開発、製造工程や品質の管理を行う。
293,ファインセラミックス製造技術者,observed,0,知らない,3.775,1.1602751519567487,3.9,1.699204285463893,2.475,-0.555260466969607,2.875,-1.2213184589327444,3.275,0.505631941344303,2.875,-1.0417750752912567,-0.5801861353886366,0.4146950108688072,-0.3116648219622316,-0.7512168349580581,0.18409114024311884,-0.3239352310305645,-0.6826391036630461,-0.04571248062330978,0.34918771469387216,-0.3724249921065535,0.6681800579584243,0.4748976773088057,-0.24013422114982114,-0.3675052439681657,-0.7270528513508534,0.47847067314760744,1.3799394546141839,0.056228465365523464,0.09569183790394911,1.6801042592453037,1.7846787368579742,-0.22513781030129576,0.0879921350619545,1.0337285047344889,-0.2574345177112769,1.1760729240474415,ファインセラミックス製品の開発、製造工程や品質の管理を行う。
295,高分子化学技術者,observed,0,知らない,3.455,0.3137203459368112,3.788,1.4454508299338038,2.5,-0.5055580577481468,2.833,-1.306815185535557,2.879,-0.5929688384969011,2.621,-1.876575241002912,-0.4227793138944362,0.6458376352634462,-0.5852580947378965,-0.8906032341235165,0.900553009298756,0.6386210013819787,0.4238138715480663,0.6181382922349556,-0.12321537202912981,-0.7847655894991127,1.1395436271192017,0.2502991463368816,0.46552021412483346,0.5687554399495084,-0.506609042432461,1.1680076405431825,0.5135039084715638,-0.28313555346989056,0.11843191745096769,1.0383493540990076,2.5393542789533226,-0.8341751431469029,-0.16067444543908296,0.8298913398859734,-0.8508862194115282,0.7215402215456992,プラスチック、化学繊維などの高分子材料や高分子の合成などの研究開発、製品化技術の開発・改良などを行う。
296,バイオテクノロジー技術者,observed,0,知らない,3.688,0.9301180640700788,3.917,1.7377204349639954,2.688,-0.13179594040276452,2.896,-1.178570095631338,3.229,0.37801669924153736,2.813,-1.2455451944807152,-0.41597778457061285,0.6402454749958337,-0.6035618700292263,-0.8607347200166326,0.3976946788435574,0.5038285666814785,-0.5162551976162622,0.4219172074398327,-0.11694453459475344,-0.8794924834947007,1.0381109603377683,0.5400312512906635,-0.07368993174842828,1.0254679686898374,0.9666008025343519,0.21692216827342461,0.8890691261911787,0.31550257575577956,0.03315661914964865,0.8862747320264257,2.862515398151428,-0.36568713320799506,0.07299716538349997,1.4314940833624936,-0.5176952639990979,0.37161613523665543,生物を利用して有用な物質を作り出す研究や開発を行い、生産工程で技術的な指導等を行う。
297,宇宙開発技術者,observed,2,知っている,2.957,-1.003730570931718,3.478,0.7430975155201666,2.696,-0.11589116945189717,2.826,-1.3210646399693593,2.957,-0.3765777758009067,2.913,-0.9168837119170726,-0.2964651978805717,0.5628872579605315,-0.6189755755377145,-0.6331650887260878,-1.5825881269313404,-0.5762390190597058,0.2923705857711068,0.35223121470885493,0.556125350028284,-0.6231726526831096,0.05361742981209394,0.31543272031873937,-0.3077522137191372,-1.1187973537460059,-1.2674090171142272,-0.7368052080859723,1.080146166785368,-0.48403905262045577,1.1275229473499162,2.519556173085957,1.9328888095428065,1.7004417905278675,0.5041025436390673,1.6211758895409734,0.8007685166457982,1.8029625349510607,宇宙開発にかかわる研究開発、衛星や打上げロケットなどの開発、設計、製作、運用等を行う。
298,航空機開発エンジニア（ジェットエンジン）,observed,1,名前は聞いたことがある,3.739,1.0650377362795056,3.609,1.039898432256252,2.957,0.4030019828201483,3.13,-0.7022311902728083,3.13,0.10336650428123574,3.13,-0.20368829475396535,-0.08561778884204449,0.481800934080154,-0.6189755755377145,-0.1325118998868897,-0.7103736776462172,0.2497966705151523,-0.5029444851325194,0.43292025892367175,0.556125350028284,-1.3475547832376054,1.3483755881397994,0.12003199837316507,0.02513636508364855,-0.9201274037439634,0.36710117584165175,-0.3907157723433653,1.9037541003810141,-0.52069036665468,1.471466650498572,2.584948260577167,1.993594268958198,0.9056838005176877,0.0692484229638862,1.1908529859718857,0.4275374464198567,1.7443699326843478,航空機のジェットエンジンを研究開発する。
299,システムエンジニア（受託開発）,observed,1,名前は聞いたことがある,3.29,-0.12278447591721943,3.145,-0.011365883511258248,2.71,-0.0880578202878798,3.242,-0.47423991933197335,3.194,0.28091814546769317,2.984,-0.683534059296885,-1.2525658914008995,1.4184877789052022,-1.3742471454536347,-1.5178420303680804,0.0706142603616356,0.6057869467754465,0.896344164720932,1.2233061238460816,0.29484045692927846,0.7698699060755361,-0.5549785708765047,0.3019568084604234,-0.9076451734366565,0.39292111638448196,-0.036149694131015736,-0.06311966522822723,-0.9014545214457561,-0.7446706190860534,1.2611209146886508,1.1341563660047345,-0.11007715815121766,-0.4172053937674821,0.9202129522161803,0.8157359812159376,-0.44047504257304115,1.2518859812881074,顧客の情報システムの開発を受託し、ソフトウェアを開発する。
307,ヘルプデスク（IT）,observed,0,知らない,3.371,0.09149970935657727,3.274,0.28090372151893317,2.403,-0.6984034055274129,3.371,-0.2116428304804762,2.984,-0.3016731771753696,3.306,0.37475591455804824,-1.2000969509028327,1.2730916119472846,-1.3511265871909024,-1.5021966182168556,0.3442937941934478,0.1080918032659092,0.17756569059882604,-0.18875214991321196,-0.121125092884338,0.5859882883193948,-1.020375512579551,-1.1354737897598892,-1.4069780416408348,0.6144266928235402,-0.08185145939458448,-0.768508057161631,-0.9311044070551994,-1.211635509003583,0.8233743834085437,-0.5797246247532656,-0.8564947929196607,-1.0006366563879006,-0.03446678397875748,-0.025092323784187093,-0.6993057847603797,-0.09950491172315407,システムや情報機器などを使用している時に生じる疑問やトラブル等の利用者からの問い合わせに電話、メール、あるいは出向いて対応する。
309,プロジェクトマネージャ（IT）,observed,0,知らない,3.569,0.6153054955814138,2.862,-0.6525464898953214,2.523,-0.45983184126440296,3.431,-0.08950464961931462,3.385,0.8107988246335261,2.908,-0.9333167860452545,-1.1048755403693042,1.4930499158066985,-1.5023735724929426,-1.446726520589785,1.2187332803389919,1.7014075057513045,1.6134587997825705,2.3272789560578917,0.7400699147699841,0.1457868397516629,0.1490834691357958,2.0785311884483426,0.1915806544850414,1.0620049709890638,-0.6087659294922041,1.1468724078260768,-0.7383801505938182,-1.078604813620101,1.437356531178044,1.298396957843123,0.15369791261974727,0.15759089223406192,0.9202129522161803,0.7803475845408483,-0.11014409536157581,1.4019194669836852,IT分野での開発を行うプロジェクトチームの責任者として、プロジェクト実行計画の作成、予算、要員、進捗の管理などを行う。
311,DXプロデューサー,observed,0,知らない,2.81,-1.3926166849471262,3.143,-0.015897195217153194,2.762,0.015323190892757846,3.381,-0.19128646700361637,3.81,1.9898526918873447,2.238,-3.1353487192216676,-0.3343594326847311,0.9916195451441352,-0.8164636773652193,-1.1082166940451,0.6557989546524197,0.8148880313749398,0.9745446005629207,1.1774600759967533,1.1142298816877605,-1.743178869925061,1.7183064905191434,0.8275173709347264,-0.18465279134935686,-0.5182203784524738,-1.3453708519756105,1.0596895728680158,-0.5275365195933326,-1.745115746612854,1.3606087627068562,1.3288118822576394,0.34008334170556126,0.7149642829479792,1.0989030075510964,1.4541426572345508,0.36604727009910787,1.3990623795361201,IT（情報技術）を含むデジタルの技術によって社会やビジネスの変革を目指す。
315,動画制作,observed,2,知っている,3.516,0.4750948558343617,3.516,0.8291924379321605,4.048,2.5720151212446787,3.581,0.21584080253358887,3.548,1.263000660780285,2.935,-0.8445781857530702,-0.2129035519021692,0.9580665835384622,-0.8800452125877328,-1.079770490133782,-1.6849398225107168,-0.43626225994764833,-0.1818235464622266,-0.5738589518475646,-0.07931950998849707,-1.0856627821909801,1.0142444505068429,0.12901593961204202,-1.1295708926385133,-0.7488602054663397,-1.0200818168643253,1.1547981200949917,-0.6790803793749316,0.36029862624205466,-0.4500700712244962,-0.6299092500372176,-0.35427705186439756,0.9805708256590397,0.7440220584943397,0.40806165151890733,3.5006162583568217,-0.06118266391187277,動画を撮影し作品として制作する。
319,広告デザイナー,observed,1,名前は聞いたことがある,3.109,-0.601617038072247,3.0,-0.3398859821886052,3.673,1.8264789829227734,3.164,-0.633019554451483,3.182,0.2476272127452324,2.909,-0.9300301712196184,-0.7774304857795171,1.5051662630531917,-1.4455355334303925,-1.672873841684764,0.24861720919533442,-0.8890265918903527,-0.28165389009029695,-0.41981623107382426,0.9867228538554451,-0.18854337435041238,-0.35211323731363864,0.40078016208807005,-1.5352788480544082,0.14857991350840563,-0.175943329054874,0.69774871258758,-0.9607542926646426,-0.3360763404082153,0.34014769303439824,-0.5645171625460074,-0.6307848131815005,0.31025094810625237,0.9127154673769527,0.6161454239684332,2.9629347165753885,-0.07460215735421692,広告会社等において、テレビCMやポスター、新聞や雑誌、Webなど様々な媒体の広告のデザインを行う。
320,広告ディレクター,observed,0,知らない,3.131,-0.5434163951583768,3.311,0.36473298807798016,3.59,1.6614669843075247,3.557,0.16698553018912424,3.721,1.7429449408624276,2.738,-1.4920413064034488,-0.3372743738235127,1.2758876920810907,-1.2384138656600827,-1.0541689066135955,0.5979479962814681,1.3039426341985478,1.4121342734659619,1.705606547221009,0.6334656783855904,-1.0299410798406343,1.2529095488160975,0.969014445447038,-0.2713425254125819,0.7240376997212192,-0.81576804274484,0.8404115334280432,-0.76638282033607,-1.1030390229762506,0.4595331106562464,-0.4337329875635868,-0.6109497762127502,0.6024911432140905,1.8099144864711478,0.8978370615021452,2.47816332651181,-0.14928769803591524,広告会社等において、広告デザイナー、コピーライター、CMプランナー等の制作メンバーをまとめ、テレビCMや新聞など様々な広告を制作する。
323,インテリアデザイナー,observed,2,知っている,3.576,0.6338238819631002,3.254,0.23559060445998872,3.712,1.904014741308252,3.458,-0.03454246823179169,3.322,0.636021427840608,3.034,-0.5192033180150637,-0.14780319980271583,1.2469948640317603,-0.9927579341185525,-1.0314119434845412,0.09731470268669141,-0.501930369160712,0.3855455731573058,-0.04571248062330978,0.422347484761594,-1.2416835487719482,1.276776058647023,0.06612835093990327,-1.278677235227261,0.29472792270531095,-0.12755322465815325,0.7162420412150478,-0.8306242391565303,0.22183810655720534,-0.4642826209413831,0.9638327892834424,0.2749472774406075,1.4144827054038616,0.10423668554694678,0.2325352040104639,2.825654322929066,1.2745407574757959,住宅、オフィス、ホテル、旅館、店舗などの室内装飾のデザインを行う。
